bid_id,tender_id,vendor_id,bid_amount_inr,submission_timestamp,bid_status,disqualification_reason,technical_score,financial_score,is_winner
B0879,T152,V021,142607449,2023-08-22 01:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,52.6,0.0,False
B0880,T152,V003,143446946,2023-08-22 20:30:00,QUALIFIED,,95.9,93.2,False
B0881,T152,V009,131531825,2023-08-16 20:30:00,QUALIFIED,,77.4,88.0,False
B0882,T152,V032,125106979,2023-08-17 02:30:00,QUALIFIED,,79.3,77.1,True
B0883,T153,V050,146692854,2023-08-04 02:30:00,QUALIFIED,,83.3,84.8,True
B0884,T153,V032,181648947,2023-08-15 01:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,56.4,0.0,False
B0885,T153,V044,173821625,2023-08-09 20:30:00,QUALIFIED,,80.7,86.5,False
B0886,T153,V007,161662460,2023-08-23 20:30:00,QUALIFIED,,90.4,88.4,False
B0887,T153,V022,181847686,2023-08-07 01:30:00,QUALIFIED,,76.0,86.1,False
B0888,T154,V006,163986929,2023-08-13 01:30:00,QUALIFIED,,85.3,80.8,False
B0889,T154,V002,165604815,2023-08-24 01:30:00,QUALIFIED,,77.0,79.2,False
B0890,T154,V014,147364734,2023-08-18 21:30:00,QUALIFIED,,86.8,80.6,False
B0891,T154,V011,164105187,2023-08-07 22:30:00,QUALIFIED,,84.1,80.7,False
B0892,T154,V025,142569745,2023-08-22 20:30:00,QUALIFIED,,88.6,87.8,False
B0893,T154,V026,145030769,2023-08-17 02:30:00,QUALIFIED,,81.1,80.9,True
B0894,T154,V019,168638037,2023-08-17 23:30:00,QUALIFIED,,77.7,92.6,False
B0895,T155,V027,165031431,2023-08-09 03:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,59.3,0.0,False
B0896,T155,V007,152354392,2023-08-19 21:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,55.8,0.0,False
B0897,T155,V030,147739604,2023-08-14 20:30:00,QUALIFIED,,90.9,81.2,True
B0898,T155,V043,171971254,2023-08-15 01:30:00,QUALIFIED,,76.6,94.6,False
B0899,T155,V037,154844912,2023-08-21 21:30:00,QUALIFIED,,75.1,72.9,False
B0900,T155,V017,152110326,2023-08-09 20:30:00,QUALIFIED,,93.2,94.1,False
B0901,T155,V023,165540977,2023-08-09 23:30:00,QUALIFIED,,95.5,79.0,False
B0902,T156,V002,27758297,2023-08-10 00:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,60.8,0.0,False
B0903,T156,V014,24372022,2023-08-17 03:30:00,QUALIFIED,,77.4,92.6,True
B0904,T156,V031,29395935,2023-08-15 20:30:00,QUALIFIED,,93.1,84.6,False
B0905,T156,V042,26491123,2023-08-11 21:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,50.1,0.0,False
B0906,T156,V010,28810201,2023-08-16 21:30:00,QUALIFIED,,90.5,84.9,False
B0907,T157,V002,150192894,2023-08-30 20:30:00,QUALIFIED,,88.6,81.2,False
B0908,T157,V028,138022158,2023-08-28 23:30:00,QUALIFIED,,84.9,81.0,False
B0909,T157,V037,139940998,2023-08-15 22:30:00,QUALIFIED,,92.9,87.9,False
B0910,T157,V021,138888447,2023-08-24 21:30:00,QUALIFIED,,92.5,86.8,False
B0911,T157,V036,146039624,2023-08-08 20:30:00,QUALIFIED,,92.7,85.5,False
B0912,T157,V005,133889935,2023-08-11 02:30:00,QUALIFIED,,77.7,75.0,False
B0913,T157,V018,126092741,2023-08-30 21:30:00,QUALIFIED,,94.8,82.3,True
B0914,T157,V042,132607098,2023-08-17 03:30:00,QUALIFIED,,82.5,76.5,False
B0915,T158,V036,13253550,2023-09-07 23:30:00,QUALIFIED,,92.9,91.8,False
B0916,T158,V015,12817161,2023-09-04 03:30:00,QUALIFIED,,84.2,81.4,False
B0917,T158,V032,11566322,2023-09-03 02:30:00,QUALIFIED,,91.4,85.2,True
B0918,T158,V017,13431157,2023-09-04 03:30:00,QUALIFIED,,78.5,73.0,False
B0919,T159,V009,135070545,2023-08-11 22:30:00,QUALIFIED,,78.6,76.7,False
B0920,T159,V008,115578403,2023-08-15 22:30:00,QUALIFIED,,88.2,76.1,True
B0921,T159,V013,133079020,2023-08-16 00:30:00,QUALIFIED,,84.0,93.0,False
B0922,T159,V029,136614132,2023-08-19 03:30:00,QUALIFIED,,91.2,87.9,False
B0923,T159,V027,127323197,2023-09-07 02:30:00,QUALIFIED,,83.4,89.3,False
B0924,T159,V001,125290935,2023-08-17 03:30:00,QUALIFIED,,88.5,92.6,False
B0925,T160,V001,114669245,2023-09-01 20:30:00,QUALIFIED,,93.6,89.5,False
B0926,T160,V018,113740442,2023-09-02 23:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,57.5,0.0,False
B0927,T160,V034,113417077,2023-09-06 23:30:00,QUALIFIED,,85.7,77.8,False
B0928,T160,V040,102193229,2023-09-05 03:30:00,QUALIFIED,,75.6,89.9,True
B0929,T160,V010,117929479,2023-08-30 23:30:00,QUALIFIED,,95.7,72.8,False
B0930,T160,V045,106062832,2023-08-22 23:30:00,QUALIFIED,,82.4,71.2,False
B0931,T161,V037,83225120,2023-08-19 01:30:00,QUALIFIED,,85.9,76.2,False
B0932,T161,V046,83948277,2023-08-26 00:30:00,QUALIFIED,,82.6,72.4,False
B0933,T161,V041,90356348,2023-08-17 21:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,50.9,0.0,False
B0934,T161,V043,93309469,2023-08-29 00:30:00,QUALIFIED,,82.8,83.2,False
B0935,T161,V035,78228815,2023-08-27 21:30:00,QUALIFIED,,93.3,84.6,True
B0936,T161,V039,89101105,2023-08-29 20:30:00,QUALIFIED,,83.8,74.1,False
B0937,T161,V015,86919264,2023-08-28 20:30:00,QUALIFIED,,89.8,91.6,False
B0938,T161,V023,80445504,2023-09-06 20:30:00,QUALIFIED,,90.7,93.6,False
B0939,T162,V024,107030126,2023-09-01 01:30:00,QUALIFIED,,83.9,93.4,False
B0940,T162,V020,113304959,2023-08-27 00:30:00,QUALIFIED,,90.5,70.1,False
B0941,T162,V019,118791712,2023-09-03 03:30:00,QUALIFIED,,87.0,84.1,False
B0942,T162,V032,126777130,2023-08-23 20:30:00,QUALIFIED,,92.5,73.3,False
B0943,T162,V001,101991698,2023-08-15 20:30:00,QUALIFIED,,91.0,86.7,True
B0944,T163,V048,187851589,2023-08-18 23:30:00,QUALIFIED,,77.6,84.0,False
B0945,T163,V018,167216809,2023-08-22 03:30:00,QUALIFIED,,86.0,88.8,False
B0946,T163,V042,177819456,2023-09-10 02:30:00,QUALIFIED,,86.2,94.1,False
B0947,T163,V006,170037776,2023-09-04 00:30:00,QUALIFIED,,92.6,84.5,False
B0948,T163,V011,163533070,2023-08-23 22:30:00,QUALIFIED,,75.9,91.5,False
B0949,T163,V002,152413279,2023-08-28 01:30:00,QUALIFIED,,83.7,91.5,True
B0950,T163,V037,171487633,2023-09-02 02:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,51.4,0.0,False
B0951,T164,V002,25233555,2023-08-25 22:30:00,QUALIFIED,,80.4,93.5,True
B0952,T164,V046,30863874,2023-09-07 00:30:00,QUALIFIED,,87.5,75.9,False
B0953,T164,V004,28709383,2023-08-22 21:30:00,QUALIFIED,,80.7,78.0,False
B0954,T164,V020,28954661,2023-09-05 20:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,58.9,0.0,False
B0955,T164,V025,30942329,2023-09-07 23:30:00,QUALIFIED,,87.3,72.5,False
B0956,T165,V035,147979265,2023-08-29 23:30:00,QUALIFIED,,78.5,71.5,False
B0957,T165,V011,175442407,2023-09-04 23:30:00,QUALIFIED,,83.0,78.8,False
B0958,T165,V016,166404610,2023-08-25 23:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,60.3,0.0,False
B0959,T165,V050,145902114,2023-09-04 02:30:00,QUALIFIED,,83.3,73.1,True
B0960,T165,V028,151033170,2023-08-26 23:30:00,QUALIFIED,,79.4,82.6,False
B0961,T165,V036,171705184,2023-08-22 22:30:00,QUALIFIED,,95.6,87.7,False
B0962,T166,V039,61397757,2023-08-23 20:30:00,QUALIFIED,,86.3,89.7,False
B0963,T166,V031,56552327,2023-09-13 03:30:00,QUALIFIED,,93.7,90.4,True
B0964,T166,V001,61782171,2023-09-11 22:30:00,QUALIFIED,,82.9,85.0,False
B0965,T166,V044,61080608,2023-08-20 03:30:00,QUALIFIED,,82.8,74.8,False
B0966,T167,V032,53910137,2023-09-05 21:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,53.9,0.0,False
B0967,T167,V024,57108441,2023-09-07 00:30:00,QUALIFIED,,86.9,87.1,False
B0968,T167,V003,57820216,2023-09-10 01:30:00,QUALIFIED,,77.7,93.3,False
B0969,T167,V018,61008630,2023-08-26 23:30:00,QUALIFIED,,89.2,94.8,False
B0970,T167,V046,51912653,2023-08-25 23:30:00,QUALIFIED,,89.3,92.1,True
B0971,T168,V024,125171043,2023-09-04 03:30:00,QUALIFIED,,82.0,92.0,False
B0972,T168,V034,131755945,2023-09-09 21:30:00,QUALIFIED,,94.3,74.9,False
B0973,T168,V003,120310384,2023-09-20 02:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,56.0,0.0,False
B0974,T168,V047,106683905,2023-09-02 23:30:00,QUALIFIED,,80.2,81.8,True
B0975,T168,V015,135371309,2023-09-20 22:30:00,QUALIFIED,,80.0,71.8,False
B0976,T168,V004,126787097,2023-08-27 02:30:00,QUALIFIED,,87.2,72.1,False
B0977,T168,V018,113886358,2023-09-21 21:30:00,QUALIFIED,,92.8,71.6,False
B0978,T169,V019,165203906,2023-09-03 03:30:00,QUALIFIED,,84.7,80.7,False
B0979,T169,V025,178167370,2023-09-18 22:30:00,QUALIFIED,,89.2,70.6,False
B0980,T169,V026,174718099,2023-09-04 00:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,50.2,0.0,False
B0981,T169,V007,158580085,2023-09-04 00:30:00,QUALIFIED,,94.0,73.1,True
B0982,T170,V009,133021632,2023-08-28 01:30:00,QUALIFIED,,81.5,78.6,False
B0983,T170,V020,134551728,2023-09-25 01:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,57.1,0.0,False
B0984,T170,V038,126992794,2023-08-29 03:30:00,QUALIFIED,,83.9,74.9,True
B0985,T170,V028,130080020,2023-08-27 00:30:00,QUALIFIED,,82.2,86.7,False
B0986,T171,V011,86949460,2023-09-13 20:30:00,QUALIFIED,,88.1,76.0,True
B0987,T171,V007,100421559,2023-09-06 21:30:00,QUALIFIED,,78.9,94.7,False
B0988,T171,V030,93551924,2023-09-23 22:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,51.6,0.0,False
B0989,T171,V003,92217039,2023-09-15 22:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,50.4,0.0,False
B0990,T171,V032,90503160,2023-09-17 00:30:00,QUALIFIED,,90.1,78.5,False
B0991,T171,V015,97093976,2023-09-17 00:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,61.8,0.0,False
B0992,T172,V016,117387469,2023-09-26 02:30:00,QUALIFIED,,94.4,89.9,False
B0993,T172,V024,102936924,2023-09-15 22:30:00,QUALIFIED,,84.0,85.9,False
B0994,T172,V049,118284454,2023-09-04 00:30:00,QUALIFIED,,81.2,73.7,False
B0995,T172,V043,95723029,2023-09-07 23:30:00,QUALIFIED,,93.3,91.3,True
B0996,T172,V011,119281288,2023-08-30 20:30:00,QUALIFIED,,76.7,81.8,False
B0997,T172,V034,112865574,2023-09-26 01:30:00,QUALIFIED,,90.8,86.1,False
B0998,T172,V040,109617680,2023-09-12 20:30:00,QUALIFIED,,90.0,83.1,False
B0999,T173,V016,85130692,2023-09-15 23:30:00,QUALIFIED,,77.8,72.1,False
B1000,T173,V026,69908273,2023-09-16 00:30:00,QUALIFIED,,87.3,81.6,True
B1001,T173,V014,80381725,2023-09-13 20:30:00,QUALIFIED,,83.6,90.1,False
B1002,T173,V020,75787863,2023-09-15 03:30:00,QUALIFIED,,79.9,86.1,False
B1003,T173,V028,76423417,2023-09-24 23:30:00,QUALIFIED,,85.8,86.1,False
B1004,T173,V025,82870425,2023-09-20 02:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,55.0,0.0,False
B1005,T173,V037,79247257,2023-09-17 00:30:00,QUALIFIED,,80.3,88.6,False
B1006,T174,V023,177374774,2023-09-16 21:30:00,QUALIFIED,,90.2,75.2,False
B1007,T174,V026,163448479,2023-09-02 20:30:00,QUALIFIED,,84.7,89.8,False
B1008,T174,V049,166077306,2023-09-14 21:30:00,QUALIFIED,,89.7,75.2,False
B1009,T174,V038,153386113,2023-09-04 03:30:00,QUALIFIED,,82.9,84.4,True
B1010,T174,V042,159957444,2023-09-20 20:30:00,QUALIFIED,,92.5,78.5,False
B1011,T174,V001,169591363,2023-08-30 21:30:00,QUALIFIED,,89.5,77.5,False
B1012,T175,V005,50681341,2023-09-04 23:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,51.5,0.0,False
B1013,T175,V035,47020005,2023-09-23 20:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,52.8,0.0,False
B1014,T175,V025,50228473,2023-09-12 23:30:00,QUALIFIED,,81.1,83.1,False
B1015,T175,V013,46140608,2023-09-14 03:30:00,QUALIFIED,,93.1,80.3,False
B1016,T175,V031,40395262,2023-09-22 01:30:00,QUALIFIED,,86.3,82.0,True
B1017,T175,V007,42686320,2023-09-19 01:30:00,QUALIFIED,,81.5,90.4,False
B1018,T175,V022,48021522,2023-09-19 23:30:00,QUALIFIED,,85.6,87.1,False
B1019,T176,V030,124302398,2023-09-12 21:30:00,QUALIFIED,,92.0,74.4,False
B1020,T176,V050,121897349,2023-09-02 21:30:00,QUALIFIED,,94.1,74.6,False
B1021,T176,V037,129766163,2023-09-10 03:30:00,QUALIFIED,,93.3,76.8,False
B1022,T176,V003,115791526,2023-09-13 02:30:00,QUALIFIED,,89.7,88.1,True
B1023,T176,V006,121112145,2023-09-06 21:30:00,QUALIFIED,,86.6,94.9,False
B1024,T176,V019,117646176,2023-09-18 22:30:00,QUALIFIED,,78.5,75.2,False
B1025,T176,V042,116860516,2023-09-22 02:30:00,QUALIFIED,,89.2,81.5,False
B1026,T177,V043,102708852,2023-09-17 20:30:00,QUALIFIED,,77.9,90.5,True
B1027,T177,V048,121893821,2023-09-20 03:30:00,QUALIFIED,,78.7,73.1,False
B1028,T177,V030,119691639,2023-09-20 02:30:00,QUALIFIED,,75.2,76.8,False
B1029,T177,V032,113075408,2023-09-20 00:30:00,QUALIFIED,,93.7,83.3,False
B1030,T177,V049,113106206,2023-09-24 02:30:00,QUALIFIED,,81.5,71.3,False
B1031,T177,V005,103485196,2023-09-13 00:30:00,QUALIFIED,,82.9,76.0,False
B1032,T178,V047,89787819,2023-09-18 00:30:00,QUALIFIED,,88.1,93.4,True
B1033,T178,V011,95781147,2023-09-11 02:30:00,QUALIFIED,,77.2,78.1,False
B1034,T178,V003,88636295,2023-09-18 03:30:00,QUALIFIED,,84.6,71.7,False
B1035,T178,V027,103677042,2023-09-15 03:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,53.1,0.0,False
B1036,T178,V033,94022900,2023-09-07 02:30:00,QUALIFIED,,91.6,93.1,False
B1037,T179,V005,175732830,2023-09-23 03:30:00,QUALIFIED,,87.9,92.4,False
B1038,T179,V022,164816775,2023-09-06 21:30:00,QUALIFIED,,88.0,71.5,False
B1039,T179,V002,166977819,2023-09-21 00:30:00,QUALIFIED,,79.3,70.9,False
B1040,T179,V039,185038964,2023-09-10 20:30:00,QUALIFIED,,81.9,77.0,False
B1041,T179,V038,154898915,2023-09-06 03:30:00,QUALIFIED,,85.9,94.4,True
B1042,T179,V029,175978120,2023-09-21 03:30:00,QUALIFIED,,90.4,78.6,False
B1043,T179,V025,161426521,2023-09-29 00:30:00,QUALIFIED,,89.6,75.6,False
B1044,T180,V041,117154058,2023-09-19 00:30:00,QUALIFIED,,76.6,88.1,False
B1045,T180,V010,122525606,2023-09-14 00:30:00,QUALIFIED,,78.7,76.2,False
B1046,T180,V014,121887239,2023-09-23 00:30:00,QUALIFIED,,91.4,72.0,False
B1047,T180,V009,138688696,2023-09-24 21:30:00,QUALIFIED,,84.3,82.6,False
B1048,T180,V001,115985682,2023-09-13 01:30:00,QUALIFIED,,92.2,89.8,True
B1049,T181,V030,77084393,2023-09-14 20:30:00,QUALIFIED,,79.1,92.9,True
B1050,T181,V019,79117536,2023-09-09 22:30:00,QUALIFIED,,94.4,93.5,False
B1051,T181,V025,95369513,2023-09-25 21:30:00,QUALIFIED,,88.5,84.7,False
B1052,T181,V036,85922443,2023-10-06 02:30:00,QUALIFIED,,86.9,74.9,False
B1053,T181,V039,86385128,2023-09-28 22:30:00,QUALIFIED,,85.3,87.2,False
B1054,T181,V031,90760602,2023-09-16 21:30:00,QUALIFIED,,90.4,76.1,False
B1055,T182,V043,45085430,2023-09-26 21:30:00,QUALIFIED,,84.0,87.3,False
B1056,T182,V011,40175802,2023-09-15 21:30:00,QUALIFIED,,87.3,88.3,True
B1057,T182,V001,47106421,2023-09-10 02:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,58.0,0.0,False
B1058,T182,V008,47495817,2023-09-28 23:30:00,QUALIFIED,,94.5,79.9,False
B1059,T182,V006,43267367,2023-09-27 20:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,51.0,0.0,False
B1060,T182,V042,46621353,2023-09-16 21:30:00,QUALIFIED,,90.4,74.3,False
B1061,T182,V025,43842333,2023-09-11 01:30:00,QUALIFIED,,78.8,93.7,False
B1062,T182,V026,44499014,2023-09-27 01:30:00,QUALIFIED,,90.7,90.2,False
B1063,T183,V018,177205097,2023-09-30 03:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,60.5,0.0,False
B1064,T183,V005,152392932,2023-09-15 03:30:00,QUALIFIED,,77.0,83.1,True
B1065,T183,V022,161098375,2023-09-13 23:30:00,QUALIFIED,,84.9,78.4,False
B1066,T183,V002,175547197,2023-09-21 22:30:00,QUALIFIED,,92.2,93.5,False
B1067,T184,V002,19123853,2023-09-17 20:30:00,QUALIFIED,,88.9,70.1,False
B1068,T184,V039,17753449,2023-09-27 03:30:00,QUALIFIED,,88.3,91.8,True
B1069,T184,V008,21392138,2023-09-13 22:30:00,QUALIFIED,,79.9,82.1,False
B1070,T184,V034,20522835,2023-10-04 22:30:00,QUALIFIED,,94.6,93.3,False
B1071,T184,V018,21457314,2023-09-15 02:30:00,QUALIFIED,,81.2,74.9,False
B1072,T185,V031,134736856,2023-10-10 02:30:00,QUALIFIED,,90.0,74.0,False
B1073,T185,V043,132266485,2023-09-20 23:30:00,QUALIFIED,,79.6,76.4,True
B1074,T185,V035,141997089,2023-10-08 01:30:00,QUALIFIED,,88.3,82.3,False
B1075,T185,V016,150754477,2023-09-24 00:30:00,QUALIFIED,,91.1,85.0,False
B1076,T186,V008,189498054,2023-10-08 02:30:00,QUALIFIED,,77.7,77.8,False
B1077,T186,V019,181906768,2023-09-21 03:30:00,QUALIFIED,,87.4,74.7,False
B1078,T186,V006,182191449,2023-09-30 22:30:00,QUALIFIED,,91.7,93.3,False
B1079,T186,V050,172815798,2023-09-23 00:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,50.1,0.0,False
B1080,T186,V048,198813669,2023-10-04 01:30:00,QUALIFIED,,81.2,75.5,False
B1081,T186,V022,169080587,2023-10-09 23:30:00,QUALIFIED,,78.1,86.6,True
B1082,T187,V041,90029622,2023-09-18 00:30:00,QUALIFIED,,94.6,75.6,False
B1083,T187,V014,97230730,2023-10-04 20:30:00,QUALIFIED,,81.3,90.4,False
B1084,T187,V032,100390545,2023-10-05 03:30:00,QUALIFIED,,82.1,86.9,False
B1085,T187,V019,101784648,2023-09-27 21:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,60.2,0.0,False
B1086,T187,V046,89121294,2023-10-03 21:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,54.5,0.0,False
B1087,T187,V025,98224406,2023-10-08 23:30:00,QUALIFIED,,78.4,73.4,False
B1088,T187,V004,84578231,2023-10-01 01:30:00,QUALIFIED,,79.4,90.1,True
B1089,T188,V004,142133381,2023-09-23 22:30:00,QUALIFIED,,87.5,94.2,True
B1090,T188,V007,168368008,2023-09-28 00:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,53.4,0.0,False
B1091,T188,V023,163995328,2023-09-21 01:30:00,QUALIFIED,,82.9,87.3,False
B1092,T188,V031,173689080,2023-10-07 20:30:00,QUALIFIED,,88.7,76.9,False
B1093,T188,V012,169196828,2023-09-29 03:30:00,QUALIFIED,,76.7,82.2,False
B1094,T189,V012,154572224,2023-10-16 01:30:00,QUALIFIED,,89.7,79.8,False
B1095,T189,V025,177697039,2023-09-22 20:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,61.7,0.0,False
B1096,T189,V031,150261458,2023-09-22 02:30:00,QUALIFIED,,90.8,75.2,True
B1097,T189,V042,172580088,2023-10-15 01:30:00,QUALIFIED,,89.6,70.1,False
B1098,T189,V045,165773304,2023-10-08 02:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,58.1,0.0,False
B1099,T189,V028,172388722,2023-10-15 23:30:00,QUALIFIED,,75.7,94.5,False
B1100,T189,V020,167670751,2023-10-07 01:30:00,QUALIFIED,,94.8,70.0,False
B1101,T189,V037,161050801,2023-10-01 23:30:00,QUALIFIED,,84.3,84.4,False
B1102,T190,V020,156609802,2023-10-10 01:30:00,QUALIFIED,,83.9,83.7,False
B1103,T190,V014,134783167,2023-09-28 01:30:00,QUALIFIED,,83.4,72.1,True
B1104,T190,V009,146618453,2023-10-05 01:30:00,QUALIFIED,,76.5,88.3,False
B1105,T190,V039,168553598,2023-09-26 00:30:00,QUALIFIED,,86.8,86.2,False
B1106,T190,V036,154231683,2023-10-12 21:30:00,QUALIFIED,,81.6,89.7,False
B1107,T191,V022,69943405,2023-10-04 21:30:00,QUALIFIED,,95.0,89.6,True
B1108,T191,V018,73328048,2023-09-25 23:30:00,QUALIFIED,,91.9,72.4,False
B1109,T191,V010,76754583,2023-09-23 23:30:00,QUALIFIED,,87.8,92.4,False
B1110,T191,V015,74046261,2023-09-30 01:30:00,QUALIFIED,,90.6,94.2,False
B1111,T191,V049,79533277,2023-09-22 21:30:00,QUALIFIED,,77.7,70.2,False
B1112,T191,V001,79257862,2023-10-08 01:30:00,QUALIFIED,,86.9,76.7,False
B1113,T192,V033,185520600,2023-10-08 21:30:00,QUALIFIED,,92.8,85.9,False
B1114,T192,V019,159443597,2023-10-11 02:30:00,QUALIFIED,,76.2,88.6,False
B1115,T192,V018,175381188,2023-10-03 03:30:00,QUALIFIED,,83.9,82.7,False
B1116,T192,V028,181277262,2023-10-02 20:30:00,QUALIFIED,,96.0,92.2,False
B1117,T192,V034,180178562,2023-10-06 03:30:00,QUALIFIED,,94.1,88.6,False
B1118,T192,V015,158074063,2023-09-25 22:30:00,QUALIFIED,,80.1,88.5,True
B1119,T192,V020,188623121,2023-10-02 03:30:00,QUALIFIED,,95.3,86.9,False
B1120,T193,V025,24797287,2023-09-24 02:30:00,QUALIFIED,,85.1,76.6,False
B1121,T193,V011,22256154,2023-09-27 21:30:00,QUALIFIED,,81.4,93.3,False
B1122,T193,V024,25288838,2023-10-16 20:30:00,QUALIFIED,,92.8,71.4,False
B1123,T193,V008,22273462,2023-10-03 22:30:00,QUALIFIED,,77.3,78.7,False
B1124,T193,V022,25664930,2023-10-05 22:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,56.0,0.0,False
B1125,T193,V044,23180576,2023-10-02 01:30:00,QUALIFIED,,94.2,70.2,False
B1126,T193,V016,22519053,2023-10-10 00:30:00,QUALIFIED,,84.9,79.4,True
B1127,T194,V023,75609401,2023-10-12 21:30:00,QUALIFIED,,82.0,70.8,False
B1128,T194,V046,71538124,2023-10-01 23:30:00,QUALIFIED,,77.5,82.2,True
B1129,T194,V013,78804745,2023-10-12 22:30:00,QUALIFIED,,91.4,80.0,False
B1130,T194,V008,82299789,2023-10-05 01:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,51.5,0.0,False
B1131,T195,V039,6852399,2023-10-01 00:30:00,QUALIFIED,,90.3,74.7,False
B1132,T195,V048,7136838,2023-10-20 23:30:00,QUALIFIED,,80.2,90.5,False
B1133,T195,V001,7018310,2023-10-22 01:30:00,QUALIFIED,,93.0,85.7,False
B1134,T195,V028,6461073,2023-10-21 01:30:00,QUALIFIED,,83.4,76.8,True
B1135,T195,V031,7009377,2023-10-18 21:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,52.8,0.0,False
B1136,T195,V019,7972447,2023-10-03 21:30:00,QUALIFIED,,89.7,94.5,False
B1137,T195,V045,7051784,2023-09-30 20:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,56.0,0.0,False
B1138,T196,V003,77423731,2023-10-06 23:30:00,QUALIFIED,,77.1,74.6,False
B1139,T196,V001,89030260,2023-10-10 22:30:00,QUALIFIED,,77.0,70.3,False
B1140,T196,V004,73620773,2023-10-17 22:30:00,QUALIFIED,,82.6,90.3,True
B1141,T196,V043,85792758,2023-10-03 22:30:00,QUALIFIED,,80.8,84.6,False
B1142,T196,V048,75457449,2023-10-19 01:30:00,QUALIFIED,,87.6,71.0,False
B1143,T197,V035,126072241,2023-10-16 22:30:00,QUALIFIED,,84.4,87.9,False
B1144,T197,V047,118587218,2023-10-28 20:30:00,QUALIFIED,,83.8,93.3,True
B1145,T197,V010,128182148,2023-11-01 01:30:00,QUALIFIED,,89.6,73.2,False
